0:20:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9938, W, Speed (knots): , 3.50, Angle: 5.05, Altitude: 1484.10, Satellites: 10
0:50:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9943, W, Speed (knots): , 3.25, Angle: 66.59, Altitude: 1606.30, Satellites: 9
0:50:3.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9943, W, Speed (knots): , 2.81, Angle: 89.13, Altitude: 1607.30, Satellites: 10
0:50:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9943, W, Speed (knots): , 0.55, Angle: 97.05, Altitude: 1608.10, Satellites: 10
0:50:8.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9943, W, Speed (knots): , 3.16, Angle: 97.54, Altitude: 1611.40, Satellites: 10
0:50:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 2.67, Angle: 106.31, Altitude: 1613.30, Satellites: 10
0:50:12.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.76, Angle: 126.06, Altitude: 1614.20, Satellites: 10
0:50:14.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.99, Angle: 108.30, Altitude: 1615.00, Satellites: 9
0:50:16.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 1.27, Angle: 82.93, Altitude: 1615.80, Satellites: 9
0:50:19.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.77, Angle: 51.75, Altitude: 1616.50, Satellites: 10
0:50:21.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.20, Angle: 321.03, Altitude: 1616.50, Satellites: 9
0:50:23.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.81, Angle: 228.26, Altitude: 1617.30, Satellites: 10
0:50:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.88, Angle: 223.58, Altitude: 1618.10, Satellites: 9
0:50:28.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 1.28, Angle: 257.91, Altitude: 1618.80, Satellites: 9
0:50:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 1.04, Angle: 227.12, Altitude: 1619.60, Satellites: 10
0:50:32.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.43, Angle: 287.21, Altitude: 1619.90, Satellites: 10
0:50:34.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.38, Angle: 284.51, Altitude: 1619.30, Satellites: 10
0:50:36.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.86, Angle: 238.14, Altitude: 1619.60, Satellites: 10
0:50:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9943, W, Speed (knots): , 0.85, Angle: 251.10, Altitude: 1621.60, Satellites: 9
0:50:41.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9943, W, Speed (knots): , 0.35, Angle: 206.12, Altitude: 1622.00, Satellites: 10
0:50:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.79, Angle: 157.87, Altitude: 1622.70, Satellites: 9
0:50:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.56, Angle: 138.26, Altitude: 1623.50, Satellites: 10
0:50:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.79, Angle: 15.70, Altitude: 1622.70, Satellites: 10
0:50:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 0.98, Angle: 340.02, Altitude: 1621.50, Satellites: 10
0:50:52.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 1.99, Angle: 13.84, Altitude: 1619.20, Satellites: 10
0:50:54.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 3.07, Angle: 30.72, Altitude: 1616.70, Satellites: 10
0:50:56.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7886N, 111.9942, W, Speed (knots): , 1.51, Angle: 6.51, Altitude: 1614.40, Satellites: 10
0:50:58.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.51, Angle: 20.69, Altitude: 1612.20, Satellites: 10
0:51:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.48, Angle: 25.52, Altitude: 1609.50, Satellites: 10
0:51:3.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.46, Angle: 24.29, Altitude: 1605.50, Satellites: 10
0:51:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.21, Angle: 8.94, Altitude: 1602.70, Satellites: 10
0:51:7.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.72, Angle: 286.70, Altitude: 1600.90, Satellites: 10
0:51:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 3.35, Angle: 268.35, Altitude: 1600.00, Satellites: 9
0:51:12.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.47, Angle: 246.72, Altitude: 1600.80, Satellites: 9
0:51:14.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 2.14, Angle: 236.33, Altitude: 1602.30, Satellites: 10
0:51:17.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.57, Angle: 237.41, Altitude: 1604.30, Satellites: 10
0:51:19.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.81, Angle: 209.30, Altitude: 1605.40, Satellites: 9
0:51:21.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.47, Angle: 244.82, Altitude: 1605.90, Satellites: 10
0:51:24.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.59, Angle: 250.20, Altitude: 1605.30, Satellites: 10
0:51:26.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.27, Angle: 46.50, Altitude: 1605.10, Satellites: 9
0:51:28.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.28, Angle: 2.79, Altitude: 1604.30, Satellites: 9
0:51:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.50, Angle: 31.85, Altitude: 1603.40, Satellites: 9
0:51:33.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.23, Angle: 351.34, Altitude: 1603.20, Satellites: 9
0:51:35.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 1.07, Angle: 58.47, Altitude: 1602.10, Satellites: 9
0:51:38.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.88, Angle: 52.26, Altitude: 1600.00, Satellites: 10
0:51:40.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.61, Angle: 295.13, Altitude: 1599.60, Satellites: 10
0:51:42.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 1.16, Angle: 246.51, Altitude: 1599.50, Satellites: 10
0:51:44.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.71, Angle: 260.09, Altitude: 1599.10, Satellites: 10
0:51:47.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.38, Angle: 315.28, Altitude: 1598.40, Satellites: 8
0:51:49.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.25, Angle: 17.98, Altitude: 1598.10, Satellites: 9
0:51:51.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.51, Angle: 54.20, Altitude: 1597.70, Satellites: 9
0:51:54.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.96, Angle: 88.14, Altitude: 1597.50, Satellites: 10
0:51:56.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.44, Angle: 95.23, Altitude: 1598.40, Satellites: 10
0:51:58.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.40, Angle: 73.24, Altitude: 1598.90, Satellites: 9
0:52:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.07, Angle: 276.14, Altitude: 1599.00, Satellites: 10
0:52:3.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.98, Angle: 31.33, Altitude: 1597.60, Satellites: 9
0:52:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 2.41, Angle: 99.13, Altitude: 1597.70, Satellites: 10
0:52:8.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.87, Angle: 175.32, Altitude: 1599.50, Satellites: 10
0:52:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 2.61, Angle: 88.95, Altitude: 1600.10, Satellites: 9
0:52:13.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 3.10, Angle: 95.79, Altitude: 1601.30, Satellites: 10
0:52:15.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 2.42, Angle: 61.94, Altitude: 1601.30, Satellites: 10
0:52:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.63, Angle: 57.63, Altitude: 1599.60, Satellites: 10
0:52:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.26, Angle: 62.38, Altitude: 1599.00, Satellites: 10
0:52:22.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.33, Angle: 67.74, Altitude: 1598.80, Satellites: 10
0:52:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 1.19, Angle: 72.95, Altitude: 1597.90, Satellites: 10
0:52:27.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.56, Angle: 121.61, Altitude: 1598.10, Satellites: 10
0:52:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 1.46, Angle: 85.07, Altitude: 1598.30, Satellites: 9
0:52:32.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 1.64, Angle: 66.86, Altitude: 1598.30, Satellites: 9
0:52:35.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 2.93, Angle: 97.27, Altitude: 1600.50, Satellites: 9
0:52:37.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 2.60, Angle: 103.00, Altitude: 1602.50, Satellites: 9
0:52:40.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.14, Angle: 236.64, Altitude: 1602.70, Satellites: 10
0:52:42.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.65, Angle: 275.99, Altitude: 1602.70, Satellites: 10
0:52:44.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.56, Angle: 155.37, Altitude: 1603.30, Satellites: 10
0:52:46.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 1.01, Angle: 128.04, Altitude: 1604.50, Satellites: 10
0:52:49.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 1.31, Angle: 242.15, Altitude: 1605.70, Satellites: 10
0:52:51.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.50, Angle: 230.95, Altitude: 1606.20, Satellites: 10
0:52:53.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 1.37, Angle: 108.83, Altitude: 1606.80, Satellites: 10
0:52:55.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.56, Angle: 294.38, Altitude: 1606.20, Satellites: 10
0:52:58.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.52, Angle: 60.86, Altitude: 1605.90, Satellites: 10
0:53:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.59, Angle: 299.81, Altitude: 1605.60, Satellites: 10
0:53:2.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.35, Angle: 100.49, Altitude: 1605.40, Satellites: 9
0:53:4.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.35, Angle: 125.20, Altitude: 1605.30, Satellites: 9
0:53:7.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.12, Angle: 186.64, Altitude: 1605.20, Satellites: 10
0:53:9.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.18, Angle: 307.80, Altitude: 1605.20, Satellites: 10
0:53:12.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.25, Angle: 45.02, Altitude: 1605.00, Satellites: 10
0:53:14.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.16, Angle: 340.07, Altitude: 1605.20, Satellites: 10
0:53:16.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.25, Angle: 97.51, Altitude: 1605.40, Satellites: 10
0:53:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.45, Angle: 288.42, Altitude: 1605.30, Satellites: 10
0:53:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.04, Angle: 337.97, Altitude: 1605.30, Satellites: 10
0:53:23.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.72, Angle: 280.92, Altitude: 1604.60, Satellites: 10
0:53:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9939, W, Speed (knots): , 0.47, Angle: 295.52, Altitude: 1604.70, Satellites: 10
0:53:27.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.40, Angle: 49.26, Altitude: 1604.80, Satellites: 9
0:53:29.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 1.31, Angle: 264.89, Altitude: 1604.90, Satellites: 10
0:53:32.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.42, Angle: 262.84, Altitude: 1605.00, Satellites: 9
0:53:34.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.50, Angle: 249.60, Altitude: 1605.20, Satellites: 10
0:53:36.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 1.47, Angle: 268.82, Altitude: 1605.10, Satellites: 9
0:53:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.37, Angle: 256.02, Altitude: 1605.10, Satellites: 9
0:53:41.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.59, Angle: 344.11, Altitude: 1604.20, Satellites: 10
0:53:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.25, Angle: 110.34, Altitude: 1604.40, Satellites: 10
0:53:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.85, Angle: 259.94, Altitude: 1604.50, Satellites: 10
0:53:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.75, Angle: 289.61, Altitude: 1603.10, Satellites: 10
0:53:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.91, Angle: 284.01, Altitude: 1602.10, Satellites: 10
0:53:52.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 3.50, Angle: 268.51, Altitude: 1600.90, Satellites: 9
0:53:54.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 2.23, Angle: 265.57, Altitude: 1600.00, Satellites: 9
0:53:56.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.79, Angle: 326.65, Altitude: 1599.30, Satellites: 10
0:53:59.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.39, Angle: 313.20, Altitude: 1598.40, Satellites: 9
0:54:1.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.33, Angle: 312.27, Altitude: 1597.90, Satellites: 9
0:54:3.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.40, Angle: 320.82, Altitude: 1597.20, Satellites: 10
0:54:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.40, Angle: 293.05, Altitude: 1596.90, Satellites: 9
0:54:7.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.79, Angle: 269.79, Altitude: 1596.70, Satellites: 10
0:54:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.30, Angle: 255.08, Altitude: 1596.20, Satellites: 10
0:54:12.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.59, Angle: 70.79, Altitude: 1595.90, Satellites: 9
0:54:14.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.44, Angle: 351.64, Altitude: 1595.20, Satellites: 10
0:54:16.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.52, Angle: 310.55, Altitude: 1594.70, Satellites: 9
0:54:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.14, Angle: 270.02, Altitude: 1593.90, Satellites: 10
0:54:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.22, Angle: 311.89, Altitude: 1592.60, Satellites: 9
0:54:23.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.66, Angle: 317.72, Altitude: 1590.70, Satellites: 10
0:54:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.42, Angle: 300.27, Altitude: 1589.90, Satellites: 10
0:54:28.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.34, Angle: 284.31, Altitude: 1589.30, Satellites: 10
0:54:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.93, Angle: 270.62, Altitude: 1588.50, Satellites: 10
0:54:33.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.27, Angle: 201.03, Altitude: 1588.90, Satellites: 10
0:54:35.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 2.64, Angle: 237.26, Altitude: 1590.30, Satellites: 9
0:54:38.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.64, Angle: 211.00, Altitude: 1592.40, Satellites: 9
0:54:40.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.72, Angle: 106.29, Altitude: 1593.50, Satellites: 10
0:54:42.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.18, Angle: 181.17, Altitude: 1594.10, Satellites: 10
0:54:44.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.13, Angle: 102.23, Altitude: 1595.50, Satellites: 10
0:54:47.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.08, Angle: 105.94, Altitude: 1597.20, Satellites: 10
0:54:49.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.74, Angle: 113.97, Altitude: 1598.10, Satellites: 10
0:54:51.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.09, Angle: 98.13, Altitude: 1598.20, Satellites: 10
0:54:53.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.64, Angle: 62.49, Altitude: 1598.00, Satellites: 10
0:54:55.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.60, Angle: 84.12, Altitude: 1597.60, Satellites: 10
0:54:58.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.83, Angle: 81.10, Altitude: 1597.90, Satellites: 9
0:55:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.54, Angle: 146.10, Altitude: 1598.60, Satellites: 8
0:55:2.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.78, Angle: 81.82, Altitude: 1598.80, Satellites: 10
0:55:4.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.03, Angle: 79.19, Altitude: 1599.00, Satellites: 9
0:55:6.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.82, Angle: 89.12, Altitude: 1599.70, Satellites: 9
0:55:9.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.19, Angle: 88.70, Altitude: 1600.00, Satellites: 10
0:55:11.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.71, Angle: 355.81, Altitude: 1598.80, Satellites: 10
0:55:13.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.75, Angle: 35.67, Altitude: 1597.40, Satellites: 9
0:55:15.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.71, Angle: 45.84, Altitude: 1596.20, Satellites: 10
0:55:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.08, Angle: 56.74, Altitude: 1595.00, Satellites: 10
0:55:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 1.51, Angle: 64.61, Altitude: 1594.20, Satellites: 9
0:55:22.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.89, Angle: 75.95, Altitude: 1593.60, Satellites: 8
0:55:24.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.87, Angle: 56.74, Altitude: 1592.70, Satellites: 9
0:55:27.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.82, Angle: 48.26, Altitude: 1592.30, Satellites: 10
0:55:29.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.75, Angle: 24.19, Altitude: 1591.50, Satellites: 10
0:55:31.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.65, Angle: 20.24, Altitude: 1590.80, Satellites: 9
0:55:33.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7888N, 111.9940, W, Speed (knots): , 0.69, Angle: 37.04, Altitude: 1589.70, Satellites: 10
0:55:35.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7888N, 111.9940, W, Speed (knots): , 0.58, Angle: 34.57, Altitude: 1589.10, Satellites: 9
